,,,,,,,,,,,,,,,,,,,,,,,
User_1,2.9279639721,-3.7730670309,6.9112540297,-0.1799087149,-0.8007092345,2.9915469704,-0.3056442769,2.2356111099,2.774315377,0.4845640826,8.7445871316,3.7453776991,0.175809809,0.3409740178,0.2590945528,0.9624595042,0.3276981176,-0.1944849625,0.6644526524,-0.5071653141,-1.0265083004,1.1803217163,0.4762279165
User_1,2.9283070564,2.0269888176,6.7451666097,-0.7199300314,0.1110938568,5.2144191662,0.457108634,1.2369291939,1.2470275381,0.0835919723,8.5105165169,4.4995055246,0.3289250969,0.5401196232,0.1434851252,0.7283452162,1.0068225492,-0.1053165659,0.5863072693,-0.8476754047,-0.3248772004,0.9678545885,0.6075367895
User_1,2.7258429527,-3.3204686074,6.9305538802,-0.0981145061,-1.6038819897,3.3324376715,-0.2378156161,1.9804362337,1.9397806058,1.2888442842,8.6419096125,3.167663948,0.3436332402,0.3903697965,0.2148329311,0.8624062466,-0.1989958882,-0.146256233,0.6635335289,-0.2970938613,-1.4434093574,1.1877659727,0.3335411939
User_1,2.7265150547,1.9692710364,7.3736808678,-0.5076482393,-0.8842064719,5.4742976155,0.2462690147,0.8173039955,1.5133605973,0.3530712951,9.6868121556,4.258904332,0.5355033516,0.4467896914,0.1060968523,0.8109209447,0.6934741464,0.0133956764,0.5671727186,-0.5305618067,-0.8455539023,1.0524242525,0.6078665299
User_1,2.6259670258,-3.3851861341,7.4133800088,0.5033188295,-0.8798113547,3.774037677,0.143215748,2.2818788168,3.440317599,1.3325904296,9.6110707815,3.3508172233,0.3941668507,0.5141715546,0.0956852013,0.7912490012,0.0009937943,-0.0580251046,0.7142403726,-0.6817049358,-0.8996083981,1.1723007239,0.4406674128
User_1,2.6266541481,1.9917931296,6.9736315629,-0.462451731,-0.4727063103,4.8243715211,0.1871983273,1.0110300283,1.1799230009,-0.2664410411,9.0633354683,4.2054090267,0.5703999452,0.4140212842,0.147964053,0.6704103961,0.7921742984,-0.0700655023,0.5514797424,-0.6053685135,-0.994354947,1.0073759685,0.5121971499
User_1,2.8273169994,-4.3499222022,8.3143526527,0.2164061509,-0.8448072565,3.7089737905,-0.1530605649,1.8814249241,3.0424616946,0.6400830042,10.2556325922,4.2515220145,0.4946910651,0.4471026469,0.3664645696,0.9300684703,0.0375589514,0.0782502223,0.7163583865,-0.448658034,-0.9840908334,1.3247425565,0.4563915656
User_1,2.7272088528,2.3129196436,6.919015555,-0.425408314,-0.3679597165,4.9682775599,0.4920545807,0.6667143908,1.2965046293,0.3174025646,9.026688555,4.5109423994,0.6107506414,0.5019237454,-0.0109088099,0.9016282717,0.7694141075,-0.1638954283,0.5669295356,-0.8004392429,-0.6677217671,1.1493369314,0.682122982
User_1,2.8267168999,-4.7915170242,6.6692259207,0.1651151192,-1.0967379022,2.8833816801,-0.7426725161,2.6467805533,3.5982240787,1.7460256363,9.4403336905,4.1477663287,0.5249751983,0.4872149494,0.4255738413,0.8712489505,0.3118385082,0.0337277257,0.5415172477,-0.4399110692,-1.2220860161,1.2279091851,0.489676134
User_1,2.8290820122,1.5912943842,6.8988912902,-0.6570319115,-0.1378677457,5.8021297152,0.1311040368,0.9526514174,1.7664115433,-0.5260400895,9.3499779853,4.4899657595,0.4956909457,0.5531883041,0.1683188722,0.6554373159,1.4025483839,-0.0596863848,0.6542730332,-0.7443686966,-0.8060441882,1.0190902683,0.6346233709
User_1,3.0294659138,-3.2131202777,6.3103941666,0.1709935023,-1.1563524508,3.1568850701,-0.3831728035,2.020046409,1.6315112233,0.3765070652,8.1332870976,3.0650664887,0.5060593438,0.4972079263,0.3153801038,0.8376648588,0.2529713475,0.0843937182,0.5821906666,-0.6373573308,-0.7551873864,1.1986738957,0.4622855941
User_1,3.0292890072,1.1918958634,5.9955335055,-0.9287038294,0.4740371765,4.9378227854,0.7611927773,1.1154777385,1.4979194091,-0.0695857869,7.8490818991,4.703488098,0.5722004011,0.5540874884,0.2600392444,0.8079795638,1.1452826578,0.196619807,0.5681690841,-0.5528472923,-0.6707414964,1.1187721108,0.6816905813
User_1,3.0285391808,-2.9528519286,5.4875361246,0.1758910567,-0.7230644361,2.9702161201,-0.0068256088,2.2267983266,2.5440440828,1.3929953768,7.6362314537,2.8667354325,0.3942940091,0.417767261,0.343317953,0.6717411949,-0.3391104002,0.1796407305,0.5644747786,-0.7770816443,-0.7805308114,1.0884962654,0.2553020711
User_1,3.0282108784,1.6693767172,7.0460578224,-0.3246496252,-0.679212698,5.5665509469,0.2499016484,1.0425292771,1.4863981872,-0.1970481788,8.8171021069,4.6205947904,0.5591047608,0.5971378689,0.0501573734,0.6510047292,0.3572391752,-0.0978617263,0.6364848517,-0.4682598265,-0.3534620251,1.1516260259,0.428884679
User_1,2.8270299435,-4.6666259688,8.2604667635,-1.1975343286,1.0404618258,3.6269208538,-0.394987177,2.5333271027,4.6230751236,1.7637466276,9.3519499436,7.0602782922,0.50672085,0.5720020675,0.5448873039,1.3198211427,1.2102082716,0.0586915077,0.668410885,-0.3885656504,-1.2698902781,1.5159305776,0.8803151116
User_1,2.8266530037,2.221773803,7.8172697671,-0.7990224147,-0.2545337692,6.8836659603,0.0473770638,1.2362351207,1.8322237199,-0.9088325972,10.7319419242,4.4581220218,0.4384996422,0.6832718541,0.0707733147,0.7496704998,1.163785621,-0.0594548496,0.7326837225,-0.5533792157,-0.8545029469,1.1877525776,0.5964572188
User_2,6.7427148819,-0.9736734361,1.4134665387,-0.1291108807,-0.1966679276,1.392091409,-0.0887779382,1.8692116155,1.2229400966,-0.1941666249,3.0981743108,1.1288697348,-0.2717023357,0.2145093895,0.0833332319,0.5034760674,0.0230161778,-0.4767374858,0.3480699904,-0.0145903205,-1.0180539966,0.7938353985,0.3138880756
User_2,6.8406238556,-0.9747222511,2.070988773,0.2734615369,-0.9363545104,1.4820637098,-0.0725868691,1.818787717,0.6480848018,0.1000530101,5.3065751258,1.2883122478,0.1234997625,0.2660037954,0.5415529727,0.6570195625,-0.1218912657,-0.2974101193,0.1420669128,0.1310299413,-0.5105216043,0.8690076112,0.4054948786
User_2,7.0433228016,-0.9341847743,1.1421656123,0.2433167657,-0.2898391933,1.3062647478,0.0846331307,1.8713299914,1.3612027416,3.615654447,2.9248812289,1.31666243,-0.2531088602,0.2559860607,0.0901848948,0.5283778806,0.0500551964,-0.5636053902,0.3749054646,-0.3197877924,-0.8228385419,0.8767458988,0.3262379967
User_2,6.9432499409,-1.2207371044,2.1308783056,0.6680476438,-0.1331592088,1.3775616868,0.1813995258,1.6297535965,0.762477092,-0.1119883789,5.2412779692,1.1808433105,0.3268452951,0.3600530152,0.4190565692,0.6314206706,-0.4688721557,-0.0594231809,0.2557059823,0.2541705222,-0.3007676898,0.8739070087,0.3405432369
User_2,6.2370169163,-1.0937588167,1.3748646049,0.5359010439,-0.0235283615,1.4435017065,0.0010130299,1.4883849697,0.9746000897,1.8338168626,2.9671038475,1.0539214264,-0.2108340714,0.2321885612,0.0806682135,0.4881892724,-0.1190645023,-0.495074205,0.3601450387,-0.7992741534,-0.2773498016,0.7933495505,0.2976542759
User_2,6.1371529102,-0.9398774307,2.5076827719,0.5747068845,-0.3936615772,1.2719566162,0.1738883625,1.4026426238,0.7473649513,0.0337019736,5.3610253257,1.0515494827,0.2482335714,0.3582033044,0.374639536,0.4998509538,-0.0365559606,0.0480574356,0.1980030161,0.325408231,-0.514858022,0.6968126979,0.368920109
User_2,5.835119009,-1.3501211671,1.5417648096,0.2057484403,-0.4214846202,1.5412125783,-0.7001526981,2.0033893704,1.4082465386,2.2562546233,3.4670382481,1.4431286867,-0.0974452955,0.2486130038,0.1168862422,0.4785940579,0.1038946766,-0.5519930145,0.4179060714,-0.5750535355,-0.4161826667,0.8350822799,0.3098354974
User_2,5.8374359608,-0.5908706468,2.4813136799,0.4980633466,-0.7589953132,1.7996308657,0.3433786977,1.5515206152,0.8364214908,-0.4180660197,5.3334096138,1.5294785735,0.2869919604,0.3599010183,0.4045295464,0.5823864866,-0.3176124088,0.1137486123,0.1960430492,0.3135156011,-1.3923522924,0.7890898047,0.3787086031
User_2,5.9359397888,-1.2909579188,1.8490482801,0.6288324651,-0.0211416604,1.4390639571,-0.3195316388,2.0888579727,1.3773850033,2.7045102004,3.5590342511,1.4542439611,-0.0776911789,0.2284095524,0.1203542362,0.5231227322,0.2554757139,-0.8284758423,0.5150938023,-0.5152973633,-0.3187852003,1.0410979762,0.4627723287
User_2,5.9358649254,-0.6450425519,2.8806209899,-0.0677036521,-0.3168683123,1.6391730006,0.252413507,1.8221421462,0.7868676281,0.6429215649,5.7833960764,1.7490877984,0.4266880391,0.337353756,0.4036978094,0.5136058405,0.3389144973,-0.0647935805,0.2603186536,0.4038502231,-1.0595324685,0.7826750097,0.4266344557
User_2,7.5452151299,-1.1768769997,1.4337082506,0.1100582946,0.5347044379,1.2237678068,1.1396872521,2.2094133963,0.8157992552,-0.4539914755,3.0967885499,0.94609915,-0.1775514082,0.3065952591,0.0795177483,0.312166713,-1.0653577082,-0.2631112881,0.4026126306,-1.1918716377,0.2567195539,0.6199584211,0.2761744389
User_2,7.5453710556,-1.1299286732,2.422480258,0.3426604436,-0.3008805565,1.5934936442,0.318614243,1.5383743677,0.6287523026,-0.205126323,5.0177788016,1.3589245571,0.3775793295,0.305723847,0.5236836033,0.5416232429,-0.6420636146,-0.1633187175,0.2689312014,0.2410050841,-1.1756624101,0.8898251332,0.3329289732
User_2,6.136690855,-1.3544962029,1.9701054232,0.5902451063,0.1660632777,1.6336736457,-0.4334462778,1.9107934547,0.9346812638,1.0680882377,3.5874733858,1.2911697427,-0.0954348797,0.2378201455,0.221403877,0.4992212183,-0.0932163917,-0.4597065558,0.387278918,-0.8612424373,-0.0722370161,0.7759994596,0.3507814932
User_2,6.0363690853,-0.6661950745,2.0728642188,-0.0368023097,-0.657846593,1.4412239952,-0.6672249722,1.5725496509,0.7497088321,-0.0933989195,5.534847626,1.1880904725,0.3188011138,0.3399380286,0.5754747804,0.545424721,-0.3516349595,0.2422919211,0.2029703221,0.1456230163,-0.4064497858,0.8942025175,0.3823029518
User_2,5.9351639748,-1.4051640827,1.4209465426,-0.1362989178,-0.698345496,1.4936837992,-0.197638558,2.0385275801,1.0943625839,2.089061024,3.3914854865,1.3152323446,-0.1339694012,0.2257243503,0.1676035953,0.4405718483,0.0600047041,-0.6037521119,0.3994680103,-0.6916068868,-0.4205723755,0.8303268776,0.3546017225
User_2,6.0353989601,-0.8525195627,2.2552056976,0.2399573785,-0.5704085189,1.8046194254,0.0407369309,1.5456531695,0.7867199875,-0.6176170415,5.3662435418,1.5932658324,0.3383940384,0.3625921705,0.3635936742,0.493933035,-0.4516307033,-0.0368586561,0.2323725691,-0.3954346945,-0.3617236611,0.7483000213,0.3428650753
User_2,6.0364129543,-1.0175034153,1.6433447597,0.5665359765,-0.3456465902,1.5227181831,-0.2365807761,2.065492,1.0353543839,1.4575447762,3.3117024123,1.2850419433,-0.1879034672,0.2250347823,0.1762990507,0.540523277,-0.115266194,-0.5547852419,0.3918965537,-0.3560358235,-0.6787847211,0.8685885857,0.3407617595
User_2,6.0355699062,-0.7156588518,2.1860984496,0.3780785081,-0.8882944168,1.8580835447,0.898880183,1.5800956731,0.7284791412,0.1381688078,5.1269509615,1.6269599134,0.2480277675,0.3476313229,0.3489220688,0.5397560624,-0.1510402907,-0.033554915,0.3226882357,0.7805409331,-0.4004065653,0.7635537945,0.3430564964
User_2,6.5380179882,-1.4371478943,1.5860525845,0.1463984785,-0.2412299119,1.9468546997,-0.5559744519,2.0707566007,1.2729695067,1.6004456413,3.474359246,1.6113037992,-0.0231817877,0.3696958596,0.1582634382,0.6063028797,0.0121686071,-0.6028805668,0.5259972686,-0.6051918471,-0.5408817521,1.015129304,0.3735150896
User_2,6.4390730858,-1.0128127225,2.2130639093,0.3338215871,-0.7267547555,1.6672792218,0.1924469445,1.6325795811,0.753840947,0.7485919382,5.30876536,1.399698495,0.1522288536,0.3132240135,0.4744886288,0.5112161064,0.0059472316,-0.0770382621,0.1873573078,0.2984703716,-1.0511048172,0.7048070126,0.389934613
User_2,5.9354798794,-1.0182039581,1.6187349619,0.0277218611,-0.0916803219,1.5292763084,0.1472685542,1.8484181853,1.0346040516,1.5882072763,3.1439127358,1.2291188191,0.0634606864,0.2948547322,0.0090932472,0.4300111183,-0.1001751388,-0.5739909671,0.3121399417,-0.5418612366,-0.5636217064,0.7919676364,0.2750328293
User_2,5.9352581501,-0.8311124694,2.6236675224,0.3616687349,-0.793830373,1.6195609197,0.5388461198,1.6008810181,0.7291790623,-0.4786774815,5.2383527629,1.4554163887,0.2334893665,0.3822180543,0.3955004479,0.4954157831,-0.5938184025,-0.2006049339,0.2135261453,0.353855057,-1.0381366022,0.7588328973,0.3353710125
User_2,6.6398849487,-0.9609662542,1.430048008,0.2309100697,-0.8294008043,1.3234499363,0.3324340213,1.984259858,0.7735721858,1.8042768587,2.9804192195,1.0406114892,-0.0984164788,0.3095794122,0.0984195881,0.4935009847,0.425299241,-0.6718670735,0.390742005,-0.7844151128,0.0020028109,0.9057099066,0.3775302599
User_2,6.6399240494,-1.0415745694,2.2855725528,0.5947593653,-0.5386691617,1.8218658684,0.3901566501,1.4958540903,0.7368807564,-1.2523042032,5.1552347324,1.466643939,0.5802304038,0.3694697732,0.4911069433,0.494641181,-0.458838656,-0.0285007792,0.2249282155,-0.3194186401,0.5254506434,0.9096531836,0.4277467061
User_2,6.6387691498,-1.1139959314,1.6842297782,-0.2056764785,-0.1040541188,1.4488504604,0.1140203452,2.0624599885,0.8146166469,1.8311874605,3.2512807414,1.3065277511,-0.0856987296,0.2352809856,0.085972812,0.5408495615,0.4201806681,-0.4222643038,0.3971261124,-0.7597422163,-0.126471073,0.7756212913,0.3115106594
User_2,6.6394660473,-0.7842094581,2.1673078019,-0.1198960207,-0.4986940045,1.775719457,-0.3895449257,1.67414518,1.2318134869,-4.5201898535,5.5491266348,1.5797091962,0.399939511,0.3745885165,0.4072395679,0.5289792329,0.093052655,0.0629937035,0.2567740252,0.0539249046,-0.7678154777,0.8034930802,0.4125908876
User_2,5.5329601765,-1.3728382999,2.1008753522,-0.1818478799,-0.5027173624,1.6064106587,-0.1649687827,2.129517859,1.0595608386,1.9295681352,3.7351140041,1.4713117151,-0.183256795,0.2791591462,0.1506320403,0.5365901118,0.1173097646,-0.4674915664,0.4085368605,-0.7273152228,-0.556530733,0.8306111917,0.3430271427
User_2,5.4328169823,-0.5361372752,2.9099882061,-0.0802481386,-0.8380883086,1.7221412264,0.0243042474,1.60701867,0.8222889116,-0.290624918,5.9023566017,1.6349872125,0.4028334245,0.3809298372,0.4856277911,0.4744169446,-0.4309874827,0.0570083168,0.2280594297,1.0525009517,0.3063075946,0.8244070162,0.3793444621
User_2,6.034662962,-1.0302032612,1.3085977813,0.5819250895,-0.4835616202,1.3274811013,-0.1864504332,1.9126287953,0.9943138425,3.0619089921,3.0691021276,1.0236453232,-0.1065533247,0.2422282029,0.1668052689,0.4606575638,-0.0996723912,-0.6491082679,0.3844581677,-0.6026964442,-0.6339082493,0.8764637309,0.3331943226
User_2,5.9351298809,-0.7563636529,2.3260422335,0.2457315395,-0.6914409706,1.6082523448,-0.2103163902,1.3014836662,0.7188639313,-0.2032109585,5.1239946219,1.2528227456,0.3459081646,0.3552414023,0.4632972549,0.5030182391,0.0512008165,0.0670764886,0.2185846152,1.2402714534,1.3341831445,0.7591800393,0.4352525299
User_3,5.8335649967,-0.9939518719,3.1422287245,0.6736488882,0.2270887873,2.3396562518,0.3934324324,1.1690673674,2.3697863481,1.5105382588,4.4757154069,2.0897619294,-0.1537107715,0.3309045854,0.1397252023,0.60934017,-0.1907129195,-0.2532689161,0.3017138845,-0.2454745018,-1.1729097893,0.7574098925,0.3247307925
User_3,5.9335489273,-0.9002225791,6.383386352,0.1202122976,-0.3867120955,4.0069044755,0.327331501,0.1863939261,1.3599738777,-0.3000099102,7.8946392939,3.9305193964,0.2227788337,0.5670538136,0.3122675668,0.5888825602,-0.3648646638,-0.3632224905,0.4378391417,-0.3631724466,-0.093090325,0.9190337526,0.5426645303
User_3,7.8464610577,-1.2545752635,4.0542478877,-0.1163727297,0.1605448552,2.6200284176,0.2292243197,-0.1270059361,3.4559153646,4.470333058,5.317581983,3.4989057779,-0.0388644819,0.3838068979,0.0781738161,0.6641632907,0.5836440829,-0.2489907998,0.2986078632,-0.0548955781,-1.1195397913,0.7606907209,0.4105543893
User_3,7.8458600044,-0.4107983853,3.9414608068,0.9083218908,0.9085096455,3.8296992231,0.9385825823,-0.9019941058,4.0880808535,-2.7373648071,7.5556404423,4.2704853424,0.462143894,0.6590713796,0.4436502251,0.4914843344,-0.1194470669,-0.6597644705,0.4859628154,0.016821285,-1.181339753,1.1779279376,0.6084975133
User_3,5.6334059238,-1.9335209625,5.3342437337,0.4811684235,-0.3942244065,2.6478142209,0.6575329853,0.8450825814,4.3362076529,3.3528609267,6.4200137811,4.4197329977,0.0970508144,0.3749490674,0.1589730643,0.8075179346,0.6618144419,-0.3307670338,0.336988332,-0.9094706783,0.5576444465,0.8688846698,0.5434801844
User_3,5.6392359734,0.065687231,5.4508132437,0.4631495512,-0.4296783128,3.9630171802,-0.134836084,-0.6751708403,1.467520072,0.3873616729,7.9560756369,3.1569717615,0.3243737216,0.5427569159,0.2398200558,0.6684122488,-0.6295050462,-0.2923270205,0.3893634797,-0.4985563764,-0.3309592784,0.955532882,0.4776064198
User_3,4.929833889,-2.4071237659,4.4405954521,0.6525738676,-0.5461690309,2.8097469482,0.2269581173,1.3408634571,5.2931741551,2.8736327154,7.0307595109,4.2310400624,0.0550341498,0.3740298078,0.2402364858,0.7847282872,0.682512845,-0.3007426364,0.3207378699,-0.429808171,-0.8034865433,0.856168966,0.5260539181
User_3,5.029104948,0.0191639488,4.8184005805,0.3367864619,-0.4694910206,3.6718545944,-0.1540939576,-0.5020570744,1.3597111996,0.3905617184,7.3325810703,3.1402053819,0.3649278569,0.5139074301,0.1980554227,0.5391697485,0.3413787056,-0.6506591754,0.3737700556,-0.3824226578,-0.4468280592,1.0226382032,0.4944448179
User_3,5.2317490578,-1.5166796015,4.6239447862,0.6491837171,-0.0542599315,2.4195603111,-0.369817333,0.3780981873,5.3592349072,4.5890112885,6.157465928,4.7028807561,-0.0197853763,0.3266965031,0.0209210467,0.8299896756,0.5643998134,-0.3518816736,0.3311565447,-0.2327331739,-1.1236269863,0.8537442174,0.5486791398
User_3,5.2311429977,-0.1240787584,4.8700739487,0.4947698791,-0.2198349564,3.0113842527,0.1151370356,-0.3705212421,1.6691817087,1.8507701859,7.2051679748,2.9542769474,0.3510102849,0.5699526176,0.2176328802,0.6527312434,0.0779810696,-0.5791698983,0.3321386585,-0.5935972593,-0.2645591379,1.078207807,0.4524357827
User_3,5.4317400455,-1.8413508829,4.5310789939,-0.3927782506,0.4283643522,2.8499779434,0.3588119591,0.6690369426,1.4817595854,0.3286520552,5.0557285687,3.1850075852,-0.2393558153,0.3302865116,0.1422494395,0.6387843512,-1.1776725556,-0.3121202501,0.3774794154,-0.676891146,-0.1414842005,0.8593405912,0.3100068458
User_3,5.3322041035,0.1602787921,5.5510513403,0.4933672052,-0.8457374628,3.9290847836,0.402407275,-0.5781466968,1.65631933,0.9408750778,7.8265191066,3.5244622584,0.2019775584,0.6319759114,0.2970843276,0.6751964457,-0.2056133991,-0.4425971923,0.3755669699,-0.5674821435,0.3530956837,1.0520421994,0.4631283397
User_3,4.8279800415,-2.1974205685,3.7005055491,-0.529916184,-0.0223202073,2.2951549186,0.3969856853,0.5519158849,1.4288497034,1.2171136339,4.6743422905,2.5590248995,-0.206714948,0.2973965333,0.1366119888,0.3809855445,-1.1048386643,-0.2836485625,0.3445169602,-0.3640906733,-0.9076807056,0.6735549649,0.2011485533
User_3,4.9283289909,0.1930168472,5.5576111237,0.4058673139,-0.8967228479,3.6084766288,0.2709887284,-0.1299903323,1.2696499369,-0.2274895405,7.7183835987,3.3680603686,0.341962878,0.5180584301,0.2259644767,0.7308008328,-0.3067993165,-0.4594708273,0.3813163854,-0.4974325828,-0.7733328705,1.061439177,0.4475661395
User_3,5.4329259396,-1.6583388618,3.5250054169,0.1632630818,-0.2802950501,2.1738553366,0.436956035,0.7524275242,1.0828928709,2.079707833,4.2247717628,2.4111537061,-0.1658705421,0.2297346327,0.0812460426,0.4598774169,-0.5900927006,-0.3348660441,0.3471818037,-0.110138846,-1.1081723634,0.677734581,0.26781618
User_3,5.4307711124,-0.2431484919,4.998669113,0.3192740511,-1.0221022487,3.649027591,0.6515199659,-0.2959108839,1.1097200104,-0.1957235952,6.9216538299,3.2520705026,0.2995544081,0.5864431538,0.2427569641,0.583842548,-0.3148464078,-0.5314988351,0.3594103535,-0.7998218596,0.1604775389,0.9938524563,0.5073219782
User_3,4.9292879105,-1.6819330193,3.8902887853,-0.1463051824,-0.7886193432,2.2721774538,0.2874321317,1.3974821005,2.2441541124,2.5742785268,4.8766344347,2.8959841387,-0.2056627754,0.302187297,0.0942066857,0.5140384526,-0.2398407214,-0.3714309741,0.3504589521,-0.4982281097,-0.8341158975,0.7453847874,0.3345276287
User_3,4.8335061073,0.0370877146,6.0691806487,0.515506802,-0.3102843037,4.0351705831,0.0239913857,-0.1375078548,1.2757443356,-0.3094340352,8.061749784,3.6825334057,0.2981051964,0.6122799661,0.1847779781,0.6498623721,-0.1856649735,-0.5481959772,0.3875075174,-0.4758650179,-0.7469254673,1.0818938802,0.4476650604
User_3,5.4321739674,-1.4771793654,4.1595384181,0.3862391522,-0.2611338224,2.2974969181,0.0811925088,0.9805706569,1.1696723295,0.593506046,4.8311990397,2.5093500876,-0.2224567155,0.3278733241,0.1045872596,0.5348082474,-1.0134207154,-0.336292193,0.3634797349,-0.0639408988,-1.4641473903,0.777710168,0.3071206841
User_3,5.4311740398,-0.4171344272,5.3413281825,0.3828976228,-0.5051515274,3.9940615954,0.0446821621,0.3645527412,1.809297442,-0.2307527967,7.7885302047,3.4701901252,0.2915094858,0.6287764234,0.3260492204,0.6028633872,-0.2066466818,-0.6912425826,0.421084961,-0.252658477,-1.2684989129,1.1553296877,0.5200308584
User_3,5.2313790321,-1.1165331046,3.6024696123,0.1143025883,-0.0901724042,2.243187885,0.3146714913,1.0230048577,1.7097586233,1.5782093953,4.443219944,2.2833757533,-0.211910563,0.283271243,0.0239449124,0.5531007392,-0.5007814157,-0.3664160855,0.3630118522,-0.1175962308,-1.247609856,0.782766174,0.2914754532
User_3,5.2297699451,-0.3262269868,5.9248662877,0.3931759691,-0.7986740281,3.8937635542,0.2401933789,0.200931015,1.1477417948,-0.0346547415,7.7186931887,3.4632816745,0.2244276299,0.5416086296,0.231075525,0.6177232868,-0.1101863094,-0.6258078379,0.396865148,-0.7693681892,-0.4338126005,1.0401975513,0.4957943888
